Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,EngagementSurvey,EmpSatisfaction,DaysLateLast30,Absences,BurnRate,MentalFatigueScore,WFHAvailable,ResourceAllocation,SalaryPerLevel,PromotionStagnation,TotalSatisfaction,BurnoutPressureIndex,CareerVelocity,ManagerStability
37,0,2,482,1,3,3,4,3,1,36,3,3,4,3,1,9434,9606,1,0,15,3,3,1,10,2,3,10,7,7,8,4.3,4.0,0.0,10.0,0.56,6.8,0.0,6.0,2358.5,0.6363636363636364,3.0,0.9714285714285713,0.07894736842105263,0.7272727272727273
29,0,2,1176,2,3,2,3,2,0,62,3,2,7,3,1,5561,3487,1,0,14,3,1,1,6,5,2,6,0,1,2,4.28,4.0,0.0,14.0,0.42,5.6,1.0,4.0,1853.6666666666667,0.14285714285714285,2.0,1.1199999999999999,0.06666666666666667,0.2857142857142857
35,0,2,1017,1,6,4,1,2,1,82,1,2,6,4,2,6646,19368,1,0,13,3,2,0,17,3,3,17,11,11,8,4.3,4.0,0.0,10.0,0.47,6.0,1.0,4.0,2215.3333333333335,0.6111111111111112,2.75,1.2000000000000002,0.05555555555555555,0.4444444444444444
33,0,1,1296,1,6,3,1,3,1,30,3,2,0,4,0,7725,5335,3,0,23,4,3,1,15,2,1,13,11,4,7,4.3,4.0,0.0,10.0,0.47,6.0,1.0,4.0,2575.0,0.2857142857142857,2.75,1.2000000000000002,0.058823529411764705,0.5
54,0,2,397,0,19,4,3,3,1,88,3,3,1,2,1,10725,6729,2,0,15,3,3,1,16,1,4,9,7,7,1,4.1,4.0,0.0,9.0,0.56,6.8,0.0,6.0,2681.25,0.7,3.0,0.9714285714285713,0.05454545454545454,0.1
36,0,2,913,1,9,2,3,2,1,48,2,2,4,2,0,8847,13934,2,1,11,3,3,1,13,2,3,3,2,0,2,4.3,4.0,0.0,10.0,0.47,6.0,1.0,4.0,2949.0,0.0,2.5,1.2000000000000002,0.05405405405405406,0.5
27,0,2,1115,1,3,4,3,1,1,54,2,1,6,4,2,2045,15174,0,0,13,3,4,0,5,0,3,4,2,1,1,4.3,4.0,0.0,10.0,0.28,4.3,1.0,2.0,1022.5,0.2,3.0,1.4333333333333331,0.03571428571428571,0.2
20,1,2,1362,1,10,1,3,4,1,32,3,1,6,3,2,1009,26999,1,1,11,3,4,0,1,5,3,1,0,1,1,4.3,4.0,0.0,10.0,0.28,4.3,1.0,2.0,504.5,0.5,3.5,1.4333333333333331,0.047619047619047616,0.5
33,1,1,1076,1,3,3,1,1,1,70,3,1,6,1,2,3348,3164,1,1,11,3,1,0,10,3,3,10,8,9,7,4.3,4.0,0.0,10.0,0.28,4.3,1.0,2.0,1674.0,0.8181818181818182,1.5,1.4333333333333331,0.029411764705882353,0.6363636363636364
35,0,0,727,1,3,3,1,3,1,41,2,1,2,3,1,1281,16900,1,0,18,3,3,2,1,3,3,1,0,0,0,4.3,4.0,0.0,10.0,0.28,4.3,1.0,2.0,640.5,0.0,3.0,1.4333333333333331,0.027777777777777776,0.0
23,0,2,885,1,4,3,3,1,1,58,4,1,6,1,1,2819,8544,2,0,16,3,1,1,5,3,4,3,2,0,2,4.3,4.0,0.0,10.0,0.28,4.3,1.0,2.0,1409.5,0.0,1.75,1.4333333333333331,0.041666666666666664,0.5
25,0,2,810,2,8,3,1,4,1,57,4,2,7,2,1,4851,15678,0,0,22,4,3,1,4,4,3,3,2,1,2,3.815,4.0,0.0,10.0,0.47,6.0,1.0,4.0,1617.0,0.25,3.0,1.2000000000000002,0.07692307692307693,0.5
38,0,2,243,2,7,4,2,4,0,46,2,2,7,4,2,4028,7791,0,0,20,4,1,0,8,2,3,7,7,0,5,4.28,4.0,0.0,14.0,0.42,5.6,1.0,4.0,1342.6666666666667,0.0,3.0,1.1199999999999999,0.05128205128205128,0.625
29,0,1,806,1,1,4,1,2,1,76,1,1,6,4,0,2720,18959,1,0,18,3,4,1,10,5,3,10,7,2,8,4.3,4.0,0.0,10.0,0.28,4.3,1.0,2.0,1360.0,0.18181818181818182,3.25,1.4333333333333331,0.03333333333333333,0.7272727272727273
48,0,2,817,2,2,1,2,2,1,56,4,2,7,2,1,8120,18597,3,0,12,3,4,0,12,3,3,2,2,2,2,3.815,4.0,0.0,10.0,0.47,6.0,1.0,4.0,2706.6666666666665,0.6666666666666666,2.75,1.2000000000000002,0.04081632653061224,0.6666666666666666
27,0,1,1410,2,3,1,3,4,0,71,4,2,7,4,0,4647,16673,1,1,20,4,2,2,6,3,3,6,5,0,4,4.28,4.0,0.0,14.0,0.42,5.6,1.0,4.0,1549.0,0.0,3.25,1.1199999999999999,0.07142857142857142,0.5714285714285714
37,0,2,1225,1,10,2,1,4,1,80,4,1,6,4,2,4680,15232,3,0,17,3,1,0,4,2,3,1,0,0,0,4.3,4.0,0.0,10.0,0.28,4.3,1.0,2.0,2340.0,0.0,3.0,1.4333333333333331,0.02631578947368421,0.0
50,0,2,1207,1,28,1,3,4,1,74,4,1,2,3,1,3221,3297,1,1,11,3,3,3,20,3,3,20,8,3,8,4.3,4.0,0.0,10.0,0.28,4.3,1.0,2.0,1610.5,0.14285714285714285,3.25,1.4333333333333331,0.0196078431372549,0.38095238095238093
34,0,2,1442,1,9,3,3,4,0,46,2,3,0,2,2,8621,17654,1,0,14,3,2,0,9,3,4,8,7,7,7,4.225,4.0,0.0,10.5,0.5,6.3,1.0,6.0,2155.25,0.7777777777777778,3.0,0.8999999999999999,0.08571428571428572,0.7777777777777778
24,1,2,693,2,3,2,1,1,0,65,3,2,7,3,2,4577,24785,9,0,14,3,1,0,4,3,3,2,2,2,0,4.28,4.0,0.0,14.0,0.42,5.6,1.0,4.0,1525.6666666666667,0.6666666666666666,2.0,1.1199999999999999,0.08,0.0
39,0,2,408,1,2,4,5,4,0,80,2,2,0,3,2,4553,20978,1,0,11,3,1,0,20,4,3,20,7,11,10,4.225,4.0,0.0,10.5,0.42,5.6,1.0,4.0,1517.6666666666667,0.5238095238095238,2.75,1.1199999999999999,0.05,0.47619047619047616
32,0,2,929,2,10,3,2,4,1,55,3,2,7,4,2,5396,21703,1,0,12,3,4,0,10,2,2,10,7,0,8,3.815,4.0,0.0,10.0,0.47,6.0,1.0,4.0,1798.6666666666667,0.0,3.5,1.2000000000000002,0.06060606060606061,0.7272727272727273
50,1,1,562,2,8,2,5,2,1,50,3,2,7,3,1,6796,23452,3,1,14,3,1,1,18,4,3,4,3,1,3,3.815,4.0,0.0,10.0,0.47,6.0,1.0,4.0,2265.3333333333335,0.2,2.25,1.2000000000000002,0.0392156862745098,0.6
38,0,2,827,1,1,4,1,2,0,33,4,2,0,4,2,7625,19383,0,0,13,3,3,0,10,4,2,9,7,1,8,4.225,4.0,0.0,10.5,0.42,5.6,1.0,4.0,2541.6666666666665,0.1,2.75,1.1199999999999999,0.05128205128205128,0.8
27,0,2,608,1,1,2,1,3,0,68,3,3,4,1,1,7412,6009,1,0,11,3,4,0,9,3,3,9,7,0,7,4.225,4.0,0.0,10.5,0.5,6.3,1.0,6.0,1853.0,0.0,2.75,0.8999999999999999,0.10714285714285714,0.7
32,0,2,1018,1,3,2,1,3,0,39,3,3,5,4,2,11159,19373,3,0,15,3,4,0,10,6,3,7,7,7,7,4.225,4.0,0.0,10.5,0.5,6.3,1.0,6.0,2789.75,0.875,3.5,0.8999999999999999,0.09090909090909091,0.875
47,0,2,703,2,14,4,2,4,1,42,3,2,7,1,2,4960,11825,2,0,12,3,4,0,20,2,3,7,7,1,7,3.815,4.0,0.0,10.0,0.47,6.0,1.0,4.0,1653.3333333333333,0.125,3.0,1.2000000000000002,0.041666666666666664,0.875
40,0,1,580,2,5,4,1,4,1,48,2,3,7,1,1,10475,23772,5,1,21,4,3,1,20,2,3,18,13,1,12,3.815,4.0,0.0,10.0,0.56,6.8,0.0,6.0,2618.75,0.05263157894736842,2.75,0.9714285714285713,0.07317073170731707,0.631578947368421
53,0,2,970,1,7,3,1,3,1,59,4,4,5,3,1,14814,13514,3,0,19,3,3,0,32,3,3,5,1,1,3,4.3,4.0,0.0,10.0,0.67,7.7,0.0,7.0,2962.8,0.16666666666666666,3.0,0.9625,0.07407407407407407,0.5
41,0,2,427,0,10,4,0,2,1,73,2,5,3,4,0,19141,8861,3,0,15,3,2,3,23,2,2,21,6,12,6,4.1,4.0,0.0,9.0,0.84,9.0,0.0,9.0,3190.1666666666665,0.5454545454545454,2.5,0.9,0.11904761904761904,0.2727272727272727
60,0,2,1179,2,16,4,2,1,1,84,3,2,7,1,2,5405,11924,8,0,14,3,4,0,10,1,3,2,2,2,2,3.815,4.0,0.0,10.0,0.47,6.0,1.0,4.0,1801.6666666666667,0.6666666666666666,2.25,1.2000000000000002,0.03278688524590164,0.6666666666666666
27,0,1,294,1,10,2,1,4,1,32,3,3,4,1,0,8793,4809,1,0,21,4,3,2,9,4,2,9,7,1,7,4.3,4.0,0.0,10.0,0.56,6.8,0.0,6.0,2198.25,0.1,2.5,0.9714285714285713,0.10714285714285714,0.7
41,0,2,314,0,1,3,0,4,1,59,2,5,3,3,1,19189,19562,1,0,12,3,2,1,22,3,3,22,7,2,10,4.1,4.0,0.0,9.0,0.84,9.0,0.0,9.0,3198.1666666666665,0.08695652173913043,3.0,0.9,0.11904761904761904,0.43478260869565216
50,0,2,316,2,8,4,2,4,1,54,3,1,8,2,1,3875,9983,7,0,15,3,4,1,4,2,3,2,2,2,2,3.815,4.0,0.0,10.0,0.28,4.3,1.0,2.0,1937.5,0.6666666666666666,3.25,1.4333333333333331,0.0196078431372549,0.6666666666666666
28,1,2,654,1,1,2,1,1,0,67,1,1,6,2,2,2216,3872,7,1,13,3,4,0,10,4,3,7,7,3,7,4.225,4.0,0.0,10.5,0.27,4.2,1.0,2.0,1108.0,0.375,2.5,1.4,0.034482758620689655,0.875
36,0,0,427,1,8,3,1,1,0,63,4,3,5,1,1,11713,20335,9,0,14,3,1,1,10,2,3,8,7,0,5,4.225,4.0,0.0,10.5,0.5,6.3,1.0,6.0,2928.25,0.0,1.5,0.8999999999999999,0.08108108108108109,0.5555555555555556
38,0,2,168,1,1,3,1,3,0,81,3,3,4,3,2,7861,15397,4,1,14,3,4,0,10,4,4,1,0,0,0,4.225,4.0,0.0,10.5,0.5,6.3,1.0,6.0,1965.25,0.0,3.5,0.8999999999999999,0.07692307692307693,0.0
44,0,0,381,1,24,3,3,1,1,49,1,1,2,3,2,3708,2104,2,0,14,3,3,0,9,5,3,5,2,1,4,4.3,4.0,0.0,10.0,0.28,4.3,1.0,2.0,1854.0,0.16666666666666666,2.5,1.4333333333333331,0.022222222222222223,0.6666666666666666
47,0,1,217,2,3,3,3,4,0,49,3,4,7,3,0,13770,10225,9,1,12,3,4,2,28,2,2,22,2,11,13,4.28,4.0,0.0,14.0,0.67,7.6,0.0,7.0,2754.0,0.4782608695652174,3.25,0.95,0.08333333333333333,0.5652173913043478
30,0,2,501,2,27,5,2,3,1,99,3,2,7,4,0,5304,25275,7,0,23,4,4,1,10,2,2,8,7,7,7,3.815,4.0,0.0,10.0,0.47,6.0,1.0,4.0,1768.0,0.7777777777777778,3.25,1.2000000000000002,0.06451612903225806,0.7777777777777778
29,0,2,1396,2,10,3,1,3,1,99,3,1,8,3,2,2642,2755,1,0,11,3,3,0,1,6,3,1,0,0,0,3.815,4.0,0.0,10.0,0.28,4.3,1.0,2.0,1321.0,0.0,3.0,1.4333333333333331,0.03333333333333333,0.0
42,1,1,933,1,19,3,3,3,1,57,4,1,6,3,0,2759,20366,6,1,12,3,4,0,7,2,3,2,2,2,2,4.3,4.0,0.0,10.0,0.28,4.3,1.0,2.0,1379.5,0.6666666666666666,3.25,1.4333333333333331,0.023255813953488372,0.6666666666666666
43,0,1,775,2,15,3,1,4,1,47,2,2,7,4,1,6804,23683,3,0,18,3,3,1,7,5,3,2,2,2,2,3.815,4.0,0.0,10.0,0.47,6.0,1.0,4.0,2268.0,0.6666666666666666,3.5,1.2000000000000002,0.045454545454545456,0.6666666666666666
34,0,2,970,1,8,2,3,2,0,96,3,2,0,3,2,6142,7360,3,0,11,3,4,0,10,2,3,5,1,4,3,4.225,4.0,0.0,10.5,0.42,5.6,1.0,4.0,2047.3333333333333,0.6666666666666666,3.0,1.1199999999999999,0.05714285714285714,0.5
23,0,2,650,1,9,1,3,2,1,37,3,1,2,1,1,2500,4344,1,0,14,3,4,1,5,2,4,4,3,0,2,4.3,4.0,0.0,10.0,0.28,4.3,1.0,2.0,1250.0,0.0,2.75,1.4333333333333331,0.041666666666666664,0.4
39,0,2,141,0,3,3,0,3,0,44,4,2,1,2,1,6389,18767,9,0,15,3,3,1,12,3,1,8,3,3,6,4.83,3.0,0.0,6.0,0.42,5.6,1.0,4.0,2129.6666666666665,0.3333333333333333,2.25,1.1199999999999999,0.05,0.6666666666666666
56,0,2,832,1,9,3,3,3,1,81,3,4,0,4,1,11103,20420,7,0,11,3,3,0,30,1,2,10,7,1,1,4.3,4.0,0.0,10.0,0.67,7.7,0.0,7.0,2220.6,0.09090909090909091,3.0,0.9625,0.07017543859649122,0.09090909090909091
40,0,2,804,1,2,1,3,4,0,86,2,1,6,4,2,2342,22929,0,1,20,4,4,0,5,2,2,4,2,2,3,4.225,4.0,0.0,10.5,0.27,4.2,1.0,2.0,1171.0,0.4,3.5,1.4,0.024390243902439025,0.6
27,0,2,975,1,7,3,3,4,0,55,2,2,0,1,2,6811,23398,8,0,19,3,1,0,9,2,1,7,6,0,7,4.225,4.0,0.0,10.5,0.42,5.6,1.0,4.0,2270.3333333333335,0.0,1.75,1.1199999999999999,0.07142857142857142,0.875
29,0,2,1090,2,10,3,2,4,1,83,3,1,8,2,0,2297,17967,1,0,14,3,4,2,2,2,3,2,2,2,2,3.815,4.0,0.0,10.0,0.28,4.3,1.0,2.0,1148.5,0.6666666666666666,3.25,1.4333333333333331,0.03333333333333333,0.6666666666666666
53,0,2,346,1,6,3,1,4,1,86,3,2,2,4,2,2450,10919,2,0,17,3,4,0,19,4,3,2,2,2,2,4.3,4.0,0.0,10.0,0.47,6.0,1.0,4.0,816.6666666666666,0.6666666666666666,3.75,1.2000000000000002,0.037037037037037035,0.6666666666666666
35,0,0,1225,1,2,4,1,4,0,61,3,2,0,1,0,5093,4761,2,0,11,3,1,1,16,2,4,1,0,0,0,4.225,4.0,0.0,10.5,0.42,5.6,1.0,4.0,1697.6666666666667,0.0,2.5,1.1199999999999999,0.05555555555555555,0.0
32,0,1,430,1,24,4,1,1,1,80,3,2,2,4,1,5309,21146,1,0,15,3,4,2,10,2,3,10,8,4,7,4.3,4.0,0.0,10.0,0.47,6.0,1.0,4.0,1769.6666666666667,0.36363636363636365,3.0,1.2000000000000002,0.06060606060606061,0.6363636363636364
38,0,2,268,1,2,5,3,4,1,92,3,1,6,3,1,3057,20471,6,1,13,3,2,1,6,0,1,1,0,0,1,4.3,4.0,0.0,10.0,0.28,4.3,1.0,2.0,1528.5,0.0,2.5,1.4333333333333331,0.02564102564102564,0.5
34,0,2,167,1,8,5,1,2,0,32,3,2,4,1,0,5121,4187,3,0,14,3,3,1,7,3,3,0,0,0,0,4.225,4.0,0.0,10.5,0.42,5.6,1.0,4.0,1707.0,0.0,2.25,1.1199999999999999,0.05714285714285714,0.0
52,0,2,621,2,3,4,2,3,1,31,2,4,3,1,1,16856,10084,1,0,11,3,1,0,34,3,4,34,6,1,16,3.815,4.0,0.0,10.0,0.67,7.7,0.0,7.0,3371.2,0.02857142857142857,2.25,0.9625,0.07547169811320754,0.45714285714285713
33,1,2,527,1,1,4,4,4,1,63,3,1,6,4,2,2686,5207,1,1,13,3,3,0,10,2,2,10,9,7,8,4.3,4.0,0.0,10.0,0.28,4.3,1.0,2.0,1343.0,0.6363636363636364,3.25,1.4333333333333331,0.029411764705882353,0.7272727272727273
25,0,2,883,2,26,1,3,3,0,32,3,2,7,4,2,6180,22807,1,0,23,4,2,0,6,5,2,6,5,1,4,4.28,4.0,0.0,14.0,0.42,5.6,1.0,4.0,2060.0,0.14285714285714285,2.75,1.1199999999999999,0.07692307692307693,0.5714285714285714
45,0,2,954,2,2,2,5,2,1,46,1,2,8,3,2,6632,12388,0,0,13,3,1,0,9,3,3,8,7,3,1,3.815,4.0,0.0,10.0,0.47,6.0,1.0,4.0,2210.6666666666665,0.3333333333333333,2.25,1.2000000000000002,0.043478260869565216,0.1111111111111111
23,0,2,310,1,10,1,3,1,1,79,4,1,6,3,2,3505,19630,1,0,18,3,4,0,2,3,3,2,2,0,2,4.3,4.0,0.0,10.0,0.28,4.3,1.0,2.0,1752.5,0.0,2.75,1.4333333333333331,0.041666666666666664,0.6666666666666666
47,1,1,719,2,27,2,1,2,0,77,4,2,7,3,2,6397,10339,4,1,12,3,4,0,8,2,3,5,4,1,3,4.28,4.0,0.0,14.0,0.42,5.6,1.0,4.0,2132.3333333333335,0.16666666666666666,3.0,1.1199999999999999,0.041666666666666664,0.5
34,0,2,304,2,2,3,4,4,1,60,3,2,7,4,2,6274,18686,1,0,22,4,3,0,6,5,3,6,5,1,4,3.815,4.0,0.0,10.0,0.47,6.0,1.0,4.0,2091.3333333333335,0.14285714285714285,3.5,1.2000000000000002,0.05714285714285714,0.5714285714285714
55,1,2,725,1,2,3,3,4,1,78,3,5,3,1,1,19859,21199,5,1,13,3,4,1,24,2,3,5,2,1,4,4.3,4.0,0.0,10.0,0.84,9.0,0.0,9.0,3309.8333333333335,0.16666666666666666,3.0,0.9,0.08928571428571429,0.6666666666666666
36,0,0,1434,2,8,4,1,1,1,76,2,3,7,1,2,7587,14229,1,0,15,3,2,0,10,1,3,10,7,0,9,3.815,4.0,0.0,10.0,0.56,6.8,0.0,6.0,1896.75,0.0,1.75,0.9714285714285713,0.08108108108108109,0.8181818181818182
52,0,0,715,1,19,4,3,4,1,41,3,1,6,4,1,4258,26589,0,0,18,3,1,1,5,3,3,4,3,1,2,4.3,4.0,0.0,10.0,0.28,4.3,1.0,2.0,2129.0,0.2,3.0,1.4333333333333331,0.018867924528301886,0.4
26,0,1,575,1,1,2,1,1,0,71,1,1,2,4,0,4364,5288,3,0,14,3,1,1,5,2,3,2,2,2,0,4.225,4.0,0.0,10.5,0.27,4.2,1.0,2.0,2182.0,0.6666666666666666,2.25,1.4,0.037037037037037035,0.0
29,0,2,657,1,27,3,3,2,0,66,3,2,0,3,1,4335,25549,4,0,12,3,1,1,11,3,2,8,7,1,1,4.225,4.0,0.0,10.5,0.42,5.6,1.0,4.0,1445.0,0.1111111111111111,2.0,1.1199999999999999,0.06666666666666667,0.1111111111111111
26,1,2,1146,2,8,3,5,4,1,38,2,2,7,1,2,5326,3064,6,0,17,3,3,0,6,2,2,4,3,1,2,3.815,4.0,0.0,10.0,0.47,6.0,1.0,4.0,1775.3333333333333,0.2,2.5,1.2000000000000002,0.07407407407407407,0.4
34,0,2,182,1,1,4,1,2,0,72,4,1,6,4,2,3280,13551,2,0,16,3,3,0,10,2,3,4,2,1,3,4.225,4.0,0.0,10.5,0.27,4.2,1.0,2.0,1640.0,0.2,3.0,1.4,0.02857142857142857,0.6
54,0,2,376,1,19,4,3,4,0,95,3,2,4,1,0,5485,22670,9,1,11,3,2,2,9,4,3,5,3,1,4,4.225,4.0,0.0,10.5,0.42,5.6,1.0,4.0,1828.3333333333333,0.16666666666666666,2.5,1.1199999999999999,0.03636363636363636,0.6666666666666666
27,0,1,829,2,8,1,2,3,1,84,3,2,7,4,1,4342,24008,0,0,19,3,2,1,5,3,3,4,2,1,1,3.815,4.0,0.0,10.0,0.47,6.0,1.0,4.0,1447.3333333333333,0.2,3.0,1.2000000000000002,0.07142857142857142,0.2
37,0,2,571,1,10,1,1,4,0,82,3,1,6,1,0,2782,19905,0,1,13,3,2,2,6,3,2,5,3,4,3,4.225,4.0,0.0,10.5,0.27,4.2,1.0,2.0,1391.0,0.6666666666666666,2.25,1.4,0.02631578947368421,0.5
38,0,1,240,1,2,4,1,1,0,75,4,2,4,1,2,5980,26085,6,1,12,3,4,0,17,2,3,15,7,4,12,4.225,4.0,0.0,10.5,0.42,5.6,1.0,4.0,1993.3333333333333,0.25,2.25,1.1199999999999999,0.05128205128205128,0.75
34,0,2,121,1,2,4,3,3,0,86,2,1,6,1,2,4381,7530,1,0,11,3,3,0,6,3,3,6,5,1,3,4.225,4.0,0.0,10.5,0.27,4.2,1.0,2.0,2190.5,0.14285714285714285,2.5,1.4,0.02857142857142857,0.42857142857142855
35,0,2,384,2,8,4,1,1,0,72,3,1,8,4,1,2572,20317,1,0,16,3,2,1,3,1,2,3,2,0,2,4.28,4.0,0.0,14.0,0.27,4.2,1.0,2.0,1286.0,0.0,2.25,1.4,0.027777777777777776,0.5
30,0,2,921,1,1,3,1,4,1,38,1,1,2,3,1,3833,24375,3,0,21,4,3,2,7,2,3,2,2,0,2,4.3,4.0,0.0,10.0,0.28,4.3,1.0,2.0,1916.5,0.0,3.25,1.4333333333333331,0.03225806451612903,0.6666666666666666
40,0,1,791,1,2,2,3,3,0,38,4,2,0,2,1,4244,9931,1,0,24,4,4,1,8,2,3,8,7,3,7,4.225,4.0,0.0,10.5,0.42,5.6,1.0,4.0,1414.6666666666667,0.3333333333333333,3.0,1.1199999999999999,0.04878048780487805,0.7777777777777778
34,0,2,1111,2,8,2,1,3,0,93,3,2,7,1,1,6500,13305,5,0,17,3,2,1,6,1,3,3,2,1,2,4.28,4.0,0.0,14.0,0.42,5.6,1.0,4.0,2166.6666666666665,0.25,2.25,1.1199999999999999,0.05714285714285714,0.5
42,0,1,570,1,8,3,1,2,1,66,3,5,3,4,0,18430,16225,1,0,13,3,2,1,24,4,2,24,7,14,9,4.3,4.0,0.0,10.0,0.84,9.0,0.0,9.0,3071.6666666666665,0.56,2.5,0.9,0.11627906976744186,0.36
23,1,2,1243,1,6,3,1,3,1,63,4,1,2,1,1,1601,3445,1,1,21,4,3,2,1,2,3,0,0,0,0,4.3,4.0,0.0,10.0,0.28,4.3,1.0,2.0,800.5,0.0,2.5,1.4333333333333331,0.041666666666666664,0.0
24,0,0,1092,1,9,3,1,3,1,60,2,1,2,2,0,2694,26551,1,0,11,3,3,3,1,4,3,1,0,0,0,4.3,4.0,0.0,10.0,0.28,4.3,1.0,2.0,1347.0,0.0,2.75,1.4333333333333331,0.04,0.0
52,0,2,1325,1,11,4,1,4,0,82,3,2,2,3,1,3149,21821,8,0,20,4,2,1,9,3,3,5,2,1,4,4.225,4.0,0.0,10.5,0.42,5.6,1.0,4.0,1049.6666666666667,0.16666666666666666,3.0,1.1199999999999999,0.03773584905660377,0.6666666666666666
50,0,2,691,1,2,3,3,3,1,64,3,4,5,3,1,17639,6881,5,0,16,3,4,0,30,3,3,4,3,0,3,4.3,4.0,0.0,10.0,0.67,7.7,0.0,7.0,3527.8,0.0,3.25,0.9625,0.0784313725490196,0.6
29,1,2,805,1,1,2,1,2,0,36,2,1,2,1,1,2319,6689,1,1,11,3,4,1,1,1,3,1,0,0,0,4.225,4.0,0.0,10.5,0.27,4.2,1.0,2.0,1159.5,0.0,2.5,1.4,0.03333333333333333,0.0
33,0,2,213,1,7,3,3,3,1,49,3,3,5,3,1,11691,25995,0,0,11,3,4,0,14,3,4,13,9,3,7,4.3,4.0,0.0,10.0,0.56,6.8,0.0,6.0,2922.75,0.21428571428571427,3.5,0.9714285714285713,0.08823529411764706,0.5
33,1,2,118,2,16,3,2,1,0,69,3,2,7,1,2,5324,26507,5,0,15,3,3,0,6,3,3,3,2,0,2,4.28,4.0,0.0,14.0,0.42,5.6,1.0,4.0,1774.6666666666667,0.0,2.0,1.1199999999999999,0.058823529411764705,0.5
47,0,2,202,1,2,2,4,3,0,33,3,4,3,4,1,16752,12982,1,1,11,3,3,1,26,3,2,26,14,3,0,4.225,4.0,0.0,10.5,0.67,7.6,0.0,7.0,3350.4,0.1111111111111111,3.0,0.95,0.08333333333333333,0.0
36,0,2,676,1,1,3,4,3,0,35,3,2,4,2,1,5228,23361,0,0,15,3,1,1,10,2,3,9,7,0,5,4.225,4.0,0.0,10.5,0.42,5.6,1.0,4.0,1742.6666666666667,0.0,2.25,1.1199999999999999,0.05405405405405406,0.5
29,0,2,1252,1,23,2,1,3,1,81,4,1,6,3,1,2700,23779,1,0,24,4,3,1,10,3,3,10,7,0,7,4.3,4.0,0.0,10.0,0.28,4.3,1.0,2.0,1350.0,0.0,3.0,1.4333333333333331,0.03333333333333333,0.6363636363636364
58,1,2,286,1,2,4,1,4,1,31,3,5,5,2,2,19246,25761,7,1,12,3,4,0,40,2,3,31,15,13,8,4.3,4.0,0.0,10.0,0.84,9.0,0.0,9.0,3207.6666666666665,0.40625,3.25,0.9,0.0847457627118644,0.25
35,0,2,1258,1,1,4,1,4,0,40,4,1,6,3,2,2506,13301,3,0,13,3,3,0,7,0,3,2,2,2,2,4.225,4.0,0.0,10.5,0.27,4.2,1.0,2.0,1253.0,0.6666666666666666,3.25,1.4,0.027777777777777776,0.6666666666666666
42,0,2,932,1,1,2,1,4,0,43,2,2,4,4,1,6062,4051,9,1,13,3,4,1,8,4,3,4,3,0,2,4.225,4.0,0.0,10.5,0.42,5.6,1.0,4.0,2020.6666666666667,0.0,3.75,1.1199999999999999,0.046511627906976744,0.4
28,1,2,890,1,2,4,3,3,1,46,3,1,6,3,2,4382,16374,6,0,17,3,4,0,5,3,2,2,2,2,1,4.3,4.0,0.0,10.0,0.28,4.3,1.0,2.0,2191.0,0.6666666666666666,3.0,1.4333333333333331,0.034482758620689655,0.3333333333333333
36,0,2,1041,0,13,3,0,3,1,36,3,1,1,2,1,2143,25527,4,0,13,3,2,1,8,2,3,5,2,0,4,4.1,4.0,0.0,9.0,0.28,4.3,1.0,2.0,1071.5,0.0,2.5,1.4333333333333331,0.02702702702702703,0.6666666666666666
32,0,2,859,1,4,3,1,3,0,98,2,2,4,3,1,6162,19124,1,0,12,3,3,1,14,3,3,14,13,6,8,4.225,4.0,0.0,10.5,0.42,5.6,1.0,4.0,2054.0,0.4,3.0,1.1199999999999999,0.06060606060606061,0.5333333333333333
40,0,1,720,1,16,4,3,1,1,51,2,2,2,3,2,5094,11983,6,0,14,3,4,0,10,6,3,1,0,0,0,4.3,4.0,0.0,10.0,0.47,6.0,1.0,4.0,1698.0,0.0,2.75,1.2000000000000002,0.04878048780487805,0.0
30,0,2,946,1,2,3,3,3,0,52,2,2,4,4,2,6877,20234,5,1,24,4,2,0,12,4,2,0,0,0,0,4.225,4.0,0.0,10.5,0.42,5.6,1.0,4.0,2292.3333333333335,0.0,2.75,1.1199999999999999,0.06451612903225806,0.0
45,0,2,252,1,2,3,1,2,0,95,2,1,6,3,2,2274,6153,1,0,14,3,4,0,1,3,3,1,0,0,0,4.225,4.0,0.0,10.5,0.27,4.2,1.0,2.0,1137.0,0.0,3.0,1.4,0.021739130434782608,0.0
42,0,2,933,1,29,3,1,2,1,98,3,2,4,2,1,4434,11806,1,0,13,3,4,1,10,3,2,9,8,7,8,4.3,4.0,0.0,10.0,0.47,6.0,1.0,4.0,1478.0,0.7,2.5,1.2000000000000002,0.046511627906976744,0.8
38,0,1,471,1,12,3,1,1,1,45,2,2,0,1,0,6288,4284,2,0,15,3,3,1,13,3,2,4,3,1,2,4.3,4.0,0.0,10.0,0.47,6.0,1.0,4.0,2096.0,0.2,1.75,1.2000000000000002,0.05128205128205128,0.4
